,pattern,sum_diffs,match_1_piece_title,match_2_piece_title,match_1_part,match_2_part,match_1_start_measure,match_2_start_measure,match_1_end_measure,match_2_end_measure
85354,"(2, -3, 2, 2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Bassus,193,191,194,193
85355,"(2, -3, 2, 2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Bassus,193,193,194,195
85366,"(2, -3, 2, 2, -3, 2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Tenor,Tenor,191,193,193,195
85367,"(2, -3, 2, 2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Tenor,Bassus,191,191,193,193
85368,"(2, -3, 2, 2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Tenor,Bassus,191,193,193,195
85372,"(2, -3, 2, 2, -3, 2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Tenor,Bassus,193,191,195,193
85373,"(2, -3, 2, 2, -3, 2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Tenor,Bassus,193,193,195,195
85377,"(2, -3, 2, 2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Bassus,Bassus,191,193,193,195
85398,"(2, -3, 2, 2, -2, -3)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Sup[erius],155,156,156,158
85400,"(2, -3, 2, 2, -2, -3)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,155,155,156,156
85401,"(2, -3, 2, 2, -2, -3)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,155,156,156,158
85402,"(2, -3, 2, 2, -2, -3)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Altus,155,16,156,18
85403,"(2, -3, 2, 2, -2, -3)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Tenor,155,184,156,185
85409,"(2, -3, 2, 2, -2, -3)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,156,155,158,156
85410,"(2, -3, 2, 2, -2, -3)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,156,156,158,158
85411,"(2, -3, 2, 2, -2, -3)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Altus,156,16,158,18
85412,"(2, -3, 2, 2, -2, -3)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Tenor,156,184,158,185
85425,"(2, -3, 2, 2, -2, -3)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Bassus,Bassus,155,156,156,158
85426,"(2, -3, 2, 2, -2, -3)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Altus,155,16,156,18
85427,"(2, -3, 2, 2, -2, -3)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Tenor,155,184,156,185
85432,"(2, -3, 2, 2, -2, -3)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Altus,156,16,158,18
85433,"(2, -3, 2, 2, -2, -3)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Tenor,156,184,158,185
85442,"(2, -3, 2, 2, -2, -3)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Altus,Tenor,16,49,18,50
85446,"(2, -3, 2, 2, -2, -3)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Tenor,Tenor,184,49,185,50
85453,"(2, -3, 2, 2, -2, -2)",0.75,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Tenor,92,92,93,93
85459,"(2, -3, 2, 2, -2, -2)",0.75,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Altus,Bassus,92,39,93,41
85464,"(2, -3, 2, 2, -2, -2)",0.75,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Altus,Tenor,92,127,93,129
85479,"(2, -3, 2, 2, -2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Tenor,Bassus,92,39,93,41
85484,"(2, -3, 2, 2, -2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Tenor,Tenor,92,127,93,129
85492,"(2, -3, 2, 2, -2, -2)",0.375,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Tenor,Tenor,92,13,93,15
85493,"(2, -3, 2, 2, -2, -2)",0.5833333333333333,Missa Ave Maria: Kyrie,Ave Maria,Tenor,[Superius],92,49,93,51
85513,"(2, -3, 2, 2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Sup[erius],155,156,156,158
85517,"(2, -3, 2, 2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,155,155,156,156
85518,"(2, -3, 2, 2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,155,156,156,158
85520,"(2, -3, 2, 2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Altus,155,16,156,18
85522,"(2, -3, 2, 2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Tenor,155,184,156,185
85534,"(2, -3, 2, 2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,156,155,158,156
85535,"(2, -3, 2, 2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,156,156,158,158
85537,"(2, -3, 2, 2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Altus,156,16,158,18
85539,"(2, -3, 2, 2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Tenor,156,184,158,185
85583,"(2, -3, 2, 2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Tenor,39,127,41,129
85591,"(2, -3, 2, 2, -2, -2)",0.375,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Bassus,Tenor,39,13,41,15
85592,"(2, -3, 2, 2, -2, -2)",0.5833333333333333,Missa Ave Maria: Gloria,Ave Maria,Bassus,[Superius],39,49,41,51
85593,"(2, -3, 2, 2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Bassus,Bassus,155,156,156,158
85595,"(2, -3, 2, 2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Altus,155,16,156,18
85597,"(2, -3, 2, 2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Tenor,155,184,156,185
85607,"(2, -3, 2, 2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Altus,156,16,158,18
85609,"(2, -3, 2, 2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Tenor,156,184,158,185
85634,"(2, -3, 2, 2, -2, -2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Altus,Tenor,16,49,18,50
85646,"(2, -3, 2, 2, -2, -2)",0.375,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Tenor,Tenor,127,13,129,15
85647,"(2, -3, 2, 2, -2, -2)",0.5833333333333333,Missa Ave Maria: Credo,Ave Maria,Tenor,[Superius],127,49,129,51
85651,"(2, -3, 2, 2, -2, -2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Tenor,Tenor,184,49,185,50
85683,"(2, -3, 2, 2, -2, -2)",0.9583333333333333,Missa Ave Maria: Agnus Dei,Ave Maria,Tenor,[Superius],13,49,15,51
85812,"(2, -3, 2, 2, 2, -3)",0.4166666666666667,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Tenor,44,46,47,48
85813,"(2, -3, 2, 2, 2, -3)",1.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Bassus,44,44,47,47
85824,"(2, -3, 2, 2, 2, -3)",0.6666666666666667,Missa Ave Maria: Agnus Dei,Ave Maria,Tenor,Bassus,46,47,48,50
85830,"(2, -3, 2, 2, 2, -3)",0.9166666666666667,Ave Maria,Ave Maria,[Superius],[Superius],45,47,48,50
85831,"(2, -3, 2, 2, 2, -3)",0.0,Ave Maria,Ave Maria,[Superius],Tenor,45,45,48,48
85834,"(2, -3, 2, 2, 2, -3)",0.9166666666666667,Ave Maria,Ave Maria,[Superius],Tenor,47,45,50,48
85839,"(2, -3, 2, 2, 2, -3)",0.75,Ave Maria,Ave Maria,Bassus,Bassus,45,47,48,50
85870,"(2, -3, 2, 2, 2, -2)",0.75,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Tenor,Bassus,19,57,21,59
85905,"(2, -3, 2, 2, 2, -2)",0.5,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Bassus,Bassus,23,57,25,59
86022,"(2, -3, 2, 2, 2, -2)",0.4166666666666667,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Tenor,44,46,47,48
86023,"(2, -3, 2, 2, 2, -2)",1.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Bassus,44,44,47,47
86034,"(2, -3, 2, 2, 2, -2)",0.6666666666666667,Missa Ave Maria: Agnus Dei,Ave Maria,Tenor,Bassus,46,47,48,50
86040,"(2, -3, 2, 2, 2, -2)",0.9166666666666667,Ave Maria,Ave Maria,[Superius],[Superius],45,47,48,50
86041,"(2, -3, 2, 2, 2, -2)",0.0,Ave Maria,Ave Maria,[Superius],Tenor,45,45,48,48
86044,"(2, -3, 2, 2, 2, -2)",0.9166666666666667,Ave Maria,Ave Maria,[Superius],Tenor,47,45,50,48
86049,"(2, -3, 2, 2, 2, -2)",0.75,Ave Maria,Ave Maria,Bassus,Bassus,45,47,48,50
86114,"(2, -3, 2, 2, 2, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Bassus,175,194,176,196
86128,"(2, -3, 2, 2, 2, 2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Tenor,197,230,198,231
86144,"(2, -3, 2, 2, 2, 2)",0.75,Missa Ave Maria: Credo,Ave Maria,Tenor,Tenor,230,47,231,50
86166,"(2, -3, 2, 3, -2, -2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Altus,Tenor,16,49,18,50
86171,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Sup[erius],88,106,90,107
86172,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Sup[erius],88,111,90,113
86173,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,88,27,90,29
86174,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,88,91,90,93
86176,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,88,108,90,110
86177,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,88,112,90,113
86180,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,88,109,90,110
86182,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],88,75,90,77
86183,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],88,79,90,81
86186,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],88,230,90,232
86192,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Tenor,88,177,90,179
86194,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Bassus,88,79,90,81
86212,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,88,82,90,84
86227,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,96,101,98,103
86233,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],96,66,98,68
86275,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Sup[erius],106,111,107,113
86276,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,106,27,107,29
86277,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,106,91,107,93
86279,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,106,108,107,110
86280,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,106,112,107,113
86283,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,106,109,107,110
86285,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],106,75,107,77
86286,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],106,79,107,81
86289,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],106,230,107,232
86295,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Tenor,106,177,107,179
86297,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Bassus,106,79,107,81
86312,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,106,30,107,31
86315,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,106,82,107,84
86318,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Sup[erius],Bassus,106,21,107,22
86325,"(2, -3, 3, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Sup[erius],Bassus,106,139,107,140
86326,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,111,27,113,29
86327,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,111,91,113,93
86329,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,111,108,113,110
86330,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,111,112,113,113
86333,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,111,109,113,110
86335,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],111,75,113,77
86336,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],111,79,113,81
86339,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],111,230,113,232
86345,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Tenor,111,177,113,179
86347,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Bassus,111,79,113,81
86362,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,111,30,113,31
86365,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,111,82,113,84
86368,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Sup[erius],Bassus,111,21,113,22
86375,"(2, -3, 3, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Sup[erius],Bassus,111,139,113,140
86376,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Tenor,Tenor,27,91,29,93
86378,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Tenor,Tenor,27,108,29,110
86379,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Tenor,Tenor,27,112,29,113
86382,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Tenor,Bassus,27,109,29,110
86384,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],27,75,29,77
86385,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],27,79,29,81
86388,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],27,230,29,232
86394,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Tenor,27,177,29,179
86396,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Bassus,27,79,29,81
86414,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Tenor,Altus,27,82,29,84
86426,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Tenor,Tenor,91,108,93,110
86427,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Tenor,Tenor,91,112,93,113
86430,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Tenor,Bassus,91,109,93,110
86432,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],91,75,93,77
86433,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],91,79,93,81
86436,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],91,230,93,232
86442,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Tenor,91,177,93,179
86444,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Bassus,91,79,93,81
86462,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Tenor,Altus,91,82,93,84
86478,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],101,66,103,68
86520,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Tenor,Tenor,108,112,110,113
86523,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Tenor,Bassus,108,109,110,110
86525,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],108,75,110,77
86526,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],108,79,110,81
86529,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],108,230,110,232
86535,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Tenor,108,177,110,179
86537,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Bassus,108,79,110,81
86552,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Tenor,Altus,108,30,110,31
86555,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Tenor,Altus,108,82,110,84
86558,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Tenor,Bassus,108,21,110,22
86565,"(2, -3, 3, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Tenor,Bassus,108,139,110,140
86568,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Tenor,Bassus,112,109,113,110
86570,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],112,75,113,77
86571,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],112,79,113,81
86574,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],112,230,113,232
86580,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Tenor,112,177,113,179
86582,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Bassus,112,79,113,81
86600,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Tenor,Altus,112,82,113,84
86627,"(2, -3, 3, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Bassus,160,196,161,196
86645,"(2, -3, 3, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Tenor,Altus,160,87,161,88
86654,"(2, -3, 3, -2, -2, -2)",0.6666666666666667,Missa Ave Maria: Gloria,Ave Maria,Tenor,Bassus,160,139,161,140
86699,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Sup[erius],109,75,110,77
86700,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Sup[erius],109,79,110,81
86703,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Sup[erius],109,230,110,232
86709,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Tenor,109,177,110,179
86711,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Bassus,109,79,110,81
86729,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Bassus,Altus,109,82,110,84
86781,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Sup[erius],75,79,77,81
86784,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Sup[erius],75,230,77,232
86790,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Tenor,75,177,77,179
86792,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Bassus,75,79,77,81
86810,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,75,82,77,84
86823,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Sup[erius],79,230,81,232
86829,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Tenor,79,177,81,179
86831,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Bassus,79,79,81,81
86849,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,79,82,81,84
86910,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Sup[erius],Sup[erius],225,134,226,135
86922,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,225,73,226,74
86926,"(2, -3, 3, -2, -2, -2)",0.9166666666666667,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Sup[erius],Tenor,225,47,226,49
86940,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Tenor,230,177,232,179
86942,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Bassus,230,79,232,81
86957,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,230,30,232,31
86960,"(2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,230,82,232,84
86963,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Sup[erius],Bassus,230,21,232,22
86970,"(2, -3, 3, -2, -2, -2)",0.5,Missa Ave Maria: Credo,Ave Maria,Sup[erius],Bassus,230,139,232,140
87031,"(2, -3, 3, -2, -2, -2)",0.75,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Altus,Tenor,171,47,172,49
87137,"(2, -3, 3, -2, -2, -2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Tenor,Bassus,177,79,179,81
