,pattern_generating_match,pattern_matched,piece_title,part,start_measure,start_beat,end_measure,end_beat,start_offset,end_offset,note_durations,ema,ema_url
0,"(5, -2, 2, 3, -2, -2, -2)","[5, -2, 2, 3, -2, -2, -2]",Veni speciosam,Superius,1,1.0,3,3.5,0.0,21.0,"[4.0, 6.0, 2.0, 2.0, 2.0, 2.0, 3.0, 1.0]","1-3/1/@1.0-end,@start-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/1-3/1/@1.0-end,@start-end,@start-3.5"
1,"(5, -2, 2, 3, -2, -2, -2)","[5, -2, 2, 3, -2, -2, -2]",Veni speciosam,Superius,10,1.0,12,4.0,72.0,94.0,"[4.0, 6.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]","10-12/1/@1.0-end,@start-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/10-12/1/@1.0-end,@start-end,@start-4.0"
2,"(5, -2, 2, 3, -2, -2, -2)","[4, -2, 2, 3, -2, -2, -2]",Veni speciosam,Superius,35,2.0,37,3.0,274.0,292.0,"[4.0, 4.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0]","35-37/1/@2.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/35-37/1/@2.0-end,@start-end,@start-3.0"
3,"(5, -2, 2, 3, -2, -2, -2)","[4, -2, 2, 3, -2, -2, -2]",Veni speciosam,Superius,125,1.0,126,3.5,1000.0,1013.0,"[2.0, 4.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0]","125-126/1/@1.0-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/125-126/1/@1.0-end,@start-3.5"
4,"(5, -2, 2, 3, -2, -2, -2)","[4, -2, 2, 3, -2, -2, -2]",Veni speciosam,Contratenor,2,3.0,5,1.5,12.0,33.0,"[4.0, 6.0, 2.0, 2.0, 2.0, 2.0, 3.0, 1.0]","2-5/2/@3.0-end,@start-end,@start-end,@start-1.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/2-5/2/@3.0-end,@start-end,@start-end,@start-1.5"
5,"(5, -2, 2, 3, -2, -2, -2)","[5, -2, 2, 3, -2, -2, -2]",Veni speciosam,Contratenor,34,4.0,37,1.0,270.0,288.0,"[2.0, 6.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0]","34-37/2/@4.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/34-37/2/@4.0-end,@start-end,@start-end,@start-1.0"
6,"(5, -2, 2, 3, -2, -2, -2)","[5, -2, 2, 3, -2, -2, -2]",Veni speciosam,PrimusTenor,5,1.0,7,3.5,32.0,53.0,"[4.0, 6.0, 2.0, 2.0, 2.0, 2.0, 3.0, 1.0]","5-7/3/@1.0-end,@start-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/5-7/3/@1.0-end,@start-end,@start-3.5"
7,"(5, -2, 2, 3, -2, -2, -2)","[5, -2, 2, 3, -2, -2, -2]",Veni speciosam,PrimusTenor,29,2.0,31,3.0,226.0,244.0,"[2.0, 6.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]","29-31/3/@2.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/29-31/3/@2.0-end,@start-end,@start-3.0"
8,"(5, -2, 2, 3, -2, -2, -2)","[4, -2, 2, 3, -2, -2, -2]",Veni speciosam,PrimusTenor,37,2.0,39,3.0,290.0,308.0,"[4.0, 4.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0]","37-39/3/@2.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/37-39/3/@2.0-end,@start-end,@start-3.0"
9,"(5, -2, 2, 3, -2, -2, -2)","[4, -2, 2, 3, -2, -2, -2]",Veni speciosam,SecundusTenor,31,3.0,34,3.0,244.0,268.0,"[4.0, 6.0, 2.0, 4.0, 4.0, 3.0, 1.0, 2.0]","31-34/4/@3.0-end,@start-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/31-34/4/@3.0-end,@start-end,@start-end,@start-3.0"
10,"(5, -2, 2, 3, -2, -2, -2)","[4, -2, 2, 3, -2, -2, -2]",Veni speciosam,SecundusTenor,131,3.5,134,1.0,1053.0,1072.0,"[1.0, 4.0, 2.0, 2.0, 4.0, 2.0, 4.0, 16.0]","131-134/4/@3.5-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/131-134/4/@3.5-end,@start-end,@start-end,@start-1.0"
11,"(5, -2, 2, 3, -2, -2, -2)","[4, -2, 2, 3, -2, -2, -2]",Veni speciosam,Bassus,6,3.0,9,1.0,44.0,64.0,"[4.0, 6.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0]","6-9/5/@3.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/6-9/5/@3.0-end,@start-end,@start-end,@start-1.0"
12,"(5, -2, 2, 3, -2, -2, -2)","[4, -2, 2, 3, -2, -2, -2]",Veni speciosam,Bassus,30,3.0,33,1.0,236.0,256.0,"[4.0, 6.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0]","30-33/5/@3.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/30-33/5/@3.0-end,@start-end,@start-end,@start-1.0"
13,"(-2, 2, 3, -2, -2, -2, -3)","[-2, 2, 3, -2, -2, -2, -3]",Veni speciosam,Superius,1,3.0,3,4.0,4.0,22.0,"[6.0, 2.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0]","1-3/1/@3.0-end,@start-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/1-3/1/@3.0-end,@start-end,@start-4.0"
14,"(-2, 2, 3, -2, -2, -2, -3)","[-2, 2, 2, -2, -2, -2, -3]",Veni speciosam,Superius,25,2.0,27,1.5,194.0,209.0,"[4.0, 2.0, 2.0, 4.0, 1.0, 1.0, 1.0, 1.0]","25-27/1/@2.0-end,@start-end,@start-1.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/25-27/1/@2.0-end,@start-end,@start-1.5"
15,"(-2, 2, 3, -2, -2, -2, -3)","[-2, 2, 3, -2, -2, -2, -3]",Veni speciosam,Contratenor,3,1.0,5,2.0,16.0,34.0,"[6.0, 2.0, 2.0, 2.0, 2.0, 3.0, 1.0, 1.0]","3-5/2/@1.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/3-5/2/@1.0-end,@start-end,@start-2.0"
16,"(-2, 2, 3, -2, -2, -2, -3)","[-2, 2, 3, -2, -2, -2, -3]",Veni speciosam,PrimusTenor,5,3.0,7,4.0,36.0,54.0,"[6.0, 2.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0]","5-7/3/@3.0-end,@start-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/5-7/3/@3.0-end,@start-end,@start-4.0"
17,"(-2, 2, 3, -2, -2, -2, -3)","[-2, 2, 3, -2, -2, -2, -2]",Veni speciosam,Bassus,7,1.0,9,2.0,48.0,66.0,"[6.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0, 2.0]","7-9/5/@1.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/7-9/5/@1.0-end,@start-end,@start-2.0"
18,"(-3, 2, 3, -2, -2, -2, -2)","[-3, 2, 3, -2, -2, -2, -2]",Veni speciosam,Superius,3,3.5,5,2.5,21.0,35.0,"[1.0, 2.0, 2.0, 2.0, 2.0, 4.0, 1.0, 1.0]","3-5/1/@3.5-end,@start-end,@start-2.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/3-5/1/@3.5-end,@start-end,@start-2.5"
19,"(-3, 2, 3, -2, -2, -2, -2)","[-3, 2, 4, -2, -2, -2, -2]",Veni speciosam,SecundusTenor,46,3.0,48,4.0,364.0,382.0,"[2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 4.0, 2.0]","46-48/4/@3.0-end,@start-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/46-48/4/@3.0-end,@start-end,@start-4.0"
20,"(-3, 2, 3, -2, -2, -2, -2)","[-2, 2, 3, -2, -2, -2, -2]",Veni speciosam,Bassus,7,1.0,9,2.0,48.0,66.0,"[6.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0, 2.0]","7-9/5/@1.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/7-9/5/@1.0-end,@start-end,@start-2.0"
21,"(-3, 2, 3, -2, -2, -2, -2)","[-3, 2, 2, -2, -2, -2, -2]",Veni speciosam,Bassus,12,4.0,14,4.5,94.0,111.0,"[4.0, 2.0, 4.0, 3.0, 1.0, 2.0, 1.0, 1.0]","12-14/5/@4.0-end,@start-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/12-14/5/@4.0-end,@start-end,@start-4.5"
22,"(-3, 2, 3, -2, -2, -2, -2)","[-3, 2, 2, -2, -2, -2, -2]",Veni speciosam,Bassus,85,4.0,87,1.0,686.0,696.0,"[3.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0]","85-87/5/@4.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/85-87/5/@4.0-end,@start-end,@start-1.0"
23,"(-2, 2, 3, -2, -2, -2, 1)","[-2, 2, 3, -2, -2, -2, 1]",Veni speciosam,Superius,10,3.0,13,1.0,76.0,96.0,"[6.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 2.0]","10-13/1/@3.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/10-13/1/@3.0-end,@start-end,@start-end,@start-1.0"
24,"(-2, 2, 3, -2, -2, -2, 1)","[-2, 2, 3, -2, -2, -2, 2]",Veni speciosam,Superius,35,4.0,37,4.0,278.0,294.0,"[4.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0, 2.0]","35-37/1/@4.0-end,@start-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/35-37/1/@4.0-end,@start-end,@start-4.0"
25,"(-2, 2, 3, -2, -2, -2, 1)","[-3, 2, 3, -2, -2, -2, 1]",Veni speciosam,Superius,45,3.0,47,4.0,356.0,374.0,"[2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 2.0, 4.0]","45-47/1/@3.0-end,@start-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/45-47/1/@3.0-end,@start-end,@start-4.0"
26,"(-2, 2, 3, -2, -2, -2, 1)","[-2, 2, 3, -2, -2, -2, 2]",Veni speciosam,Superius,125,2.0,126,4.0,1002.0,1014.0,"[4.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0]","125-126/1/@2.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/125-126/1/@2.0-end,@start-4.0"
27,"(-2, 2, 3, -2, -2, -2, 1)","[-2, 2, 3, -2, -2, -2, 2]",Veni speciosam,Contratenor,35,1.0,37,2.0,272.0,290.0,"[6.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0, 2.0]","35-37/2/@1.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/35-37/2/@1.0-end,@start-end,@start-2.0"
28,"(-2, 2, 3, -2, -2, -2, 1)","[-3, 2, 3, -2, -2, -2, 1]",Veni speciosam,Contratenor,44,1.0,46,2.0,344.0,362.0,"[2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 2.0, 2.0]","44-46/2/@1.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/44-46/2/@1.0-end,@start-end,@start-2.0"
29,"(-2, 2, 3, -2, -2, -2, 1)","[-2, 2, 3, -2, -2, -2, 2]",Veni speciosam,PrimusTenor,29,3.0,31,4.0,228.0,246.0,"[6.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]","29-31/3/@3.0-end,@start-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/29-31/3/@3.0-end,@start-end,@start-4.0"
30,"(-2, 2, 3, -2, -2, -2, 1)","[-2, 2, 3, -2, -2, -2, 2]",Veni speciosam,PrimusTenor,37,4.0,39,4.0,294.0,310.0,"[4.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0, 2.0]","37-39/3/@4.0-end,@start-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/37-39/3/@4.0-end,@start-end,@start-4.0"
31,"(-2, 2, 3, -2, -2, -2, 1)","[-2, 2, 3, -2, -2, -2, 2]",Veni speciosam,SecundusTenor,32,1.0,34,4.0,248.0,270.0,"[6.0, 2.0, 4.0, 4.0, 3.0, 1.0, 2.0, 2.0]","32-34/4/@1.0-end,@start-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/32-34/4/@1.0-end,@start-end,@start-4.0"
32,"(-2, 2, 3, -2, -2, -2, 1)","[-2, 2, 3, -2, -2, -2, 2]",Veni speciosam,Bassus,31,1.0,33,2.0,240.0,258.0,"[6.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0, 2.0]","31-33/5/@1.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/31-33/5/@1.0-end,@start-end,@start-2.0"
33,"(-2, -3, 2, 2, 2, -3, -2)","[-2, -3, 2, 2, 2, -3, -2]",Veni speciosam,Superius,21,2.0,23,2.0,162.0,178.0,"[4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0]","21-23/1/@2.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/21-23/1/@2.0-end,@start-end,@start-2.0"
34,"(-2, -3, 2, 2, 2, -3, -2)","[-2, -3, 2, 2, 2, -3, -2]",Veni speciosam,Contratenor,20,4.0,22,4.0,158.0,174.0,"[4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]","20-22/2/@4.0-end,@start-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/20-22/2/@4.0-end,@start-end,@start-4.0"
35,"(-2, -3, 2, 2, 2, -3, -2)","[-2, -3, 2, 2, 2, -3, -2]",Veni speciosam,PrimusTenor,24,2.0,26,2.0,186.0,202.0,"[4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0]","24-26/3/@2.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/24-26/3/@2.0-end,@start-end,@start-2.0"
36,"(-2, -3, 2, 2, 2, -3, -2)","[-2, -3, 2, 2, 2, -3, -2]",Veni speciosam,SecundusTenor,25,4.0,28,1.0,198.0,216.0,"[4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]","25-28/4/@4.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/25-28/4/@4.0-end,@start-end,@start-end,@start-1.0"
37,"(-2, -3, 2, 2, 2, -3, -2)","[-2, -3, 2, 2, 2, -3, -2]",Veni speciosam,Bassus,18,4.0,21,1.0,142.0,160.0,"[4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]","18-21/5/@4.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/18-21/5/@4.0-end,@start-end,@start-end,@start-1.0"
38,"(-2, -3, 2, 2, 2, -3, -2)","[-2, -3, 2, 2, 2, -3, -2]",Veni speciosam,Bassus,24,4.0,27,1.0,190.0,208.0,"[4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]","24-27/5/@4.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/24-27/5/@4.0-end,@start-end,@start-end,@start-1.0"
39,"(2, 2, 2, -3, -2, 2, 2)","[2, 2, 2, -3, -2, 2, 2]",Veni speciosam,Superius,22,1.0,23,3.0,168.0,180.0,"[2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0]","22-23/1/@1.0-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/22-23/1/@1.0-end,@start-3.0"
40,"(2, 2, 2, -3, -2, 2, 2)","[2, 2, 2, -3, -2, 2, 2]",Veni speciosam,Contratenor,21,3.0,23,2.0,164.0,178.0,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0]","21-23/2/@3.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/21-23/2/@3.0-end,@start-end,@start-2.0"
41,"(2, 2, 2, -3, -2, 2, 2)","[2, 2, 2, -2, -2, 2, 2]",Veni speciosam,Contratenor,119,2.5,120,3.0,955.0,964.0,"[1.0, 1.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0]","119-120/2/@2.5-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/119-120/2/@2.5-end,@start-3.0"
42,"(2, 2, 2, -3, -2, 2, 2)","[2, 2, 2, -3, -2, 2, 2]",Veni speciosam,PrimusTenor,25,1.0,26,3.0,192.0,204.0,"[2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 2.0]","25-26/3/@1.0-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/25-26/3/@1.0-end,@start-3.0"
43,"(2, 2, 2, -3, -2, 2, 2)","[2, 2, 2, -2, -2, 2, 2]",Veni speciosam,Bassus,10,4.5,12,1.0,79.0,88.0,"[1.0, 1.0, 1.0, 3.0, 0.5, 0.5, 2.0, 4.0]","10-12/5/@4.5-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/10-12/5/@4.5-end,@start-end,@start-1.0"
44,"(-3, 4, -2, 2, -2, -2, -2)","[-3, 4, -2, 2, -2, -2, -2]",Veni speciosam,Superius,23,3.0,25,2.0,180.0,194.0,"[1.0, 1.0, 4.0, 2.0, 3.0, 1.0, 2.0, 4.0]","23-25/1/@3.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/23-25/1/@3.0-end,@start-end,@start-2.0"
45,"(-3, 4, -2, 2, -2, -2, -2)","[-2, 4, -2, 2, -2, -2, -2]",Veni speciosam,Contratenor,41,2.0,43,2.0,322.0,338.0,"[2.0, 2.0, 4.0, 2.0, 3.0, 1.0, 2.0, 2.0]","41-43/2/@2.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/41-43/2/@2.0-end,@start-end,@start-2.0"
46,"(-3, 4, -2, 2, -2, -2, -2)","[-2, 4, -2, 2, -2, -2, -2]",Veni speciosam,Contratenor,106,3.0,108,1.0,852.0,864.0,"[2.0, 2.0, 3.0, 0.5, 0.5, 2.0, 2.0, 4.0]","106-108/2/@3.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/106-108/2/@3.0-end,@start-end,@start-1.0"
47,"(-3, 4, -2, 2, -2, -2, -2)","[-3, 5, -2, 2, -2, -2, -2]",Veni speciosam,Contratenor,131,2.0,133,2.0,1050.0,1066.0,"[3.0, 1.0, 4.0, 2.0, 3.0, 1.0, 2.0, 2.0]","131-133/2/@2.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/131-133/2/@2.0-end,@start-end,@start-2.0"
48,"(-3, 4, -2, 2, -2, -2, -2)","[-2, 4, -2, 2, -2, -2, -2]",Veni speciosam,PrimusTenor,109,3.0,110,4.5,876.0,887.0,"[2.0, 2.0, 3.0, 0.5, 0.5, 2.0, 1.0, 1.0]","109-110/3/@3.0-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/109-110/3/@3.0-end,@start-4.5"
49,"(2, -2, -2, -2, -2, 2, 2)","[2, -2, -2, -2, -2, 2, 2]",Veni speciosam,Superius,24,2.0,26,2.0,186.0,202.0,"[2.0, 3.0, 1.0, 2.0, 4.0, 2.0, 2.0, 4.0]","24-26/1/@2.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/24-26/1/@2.0-end,@start-end,@start-2.0"
50,"(2, -2, -2, -2, -2, 2, 2)","[2, -2, -2, -2, -2, 2, 2]",Veni speciosam,Superius,95,3.0,97,1.0,764.0,776.0,"[2.0, 3.0, 1.0, 3.0, 0.5, 0.5, 2.0, 8.0]","95-97/1/@3.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/95-97/1/@3.0-end,@start-end,@start-1.0"
51,"(2, -2, -2, -2, -2, 2, 2)","[3, -2, -2, -2, -2, 2, 2]",Veni speciosam,Contratenor,75,4.0,77,2.5,606.0,619.0,"[2.0, 4.0, 2.0, 3.0, 0.5, 0.5, 1.0, 1.0]","75-77/2/@4.0-end,@start-end,@start-2.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/75-77/2/@4.0-end,@start-end,@start-2.5"
52,"(2, -2, -2, -2, -2, 2, 2)","[3, -2, -2, -2, -2, 2, 2]",Veni speciosam,Contratenor,79,2.0,81,2.0,634.0,650.0,"[2.0, 4.0, 4.0, 3.0, 0.5, 0.5, 2.0, 2.0]","79-81/2/@2.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/79-81/2/@2.0-end,@start-end,@start-2.0"
53,"(2, -2, -2, -2, -2, 2, 2)","[2, -2, -2, -2, -2, 2, 2]",Veni speciosam,Contratenor,86,1.0,88,3.0,688.0,708.0,"[6.0, 4.0, 2.0, 4.0, 3.0, 0.5, 0.5, 4.0]","86-88/2/@1.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/86-88/2/@1.0-end,@start-end,@start-3.0"
54,"(2, -2, -2, -2, -2, 2, 2)","[2, -2, -2, -2, -2, 2, 2]",Veni speciosam,SecundusTenor,93,4.0,95,3.0,750.0,764.0,"[2.0, 2.0, 4.0, 1.0, 1.0, 2.0, 2.0, 2.0]","93-95/4/@4.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/93-95/4/@4.0-end,@start-end,@start-3.0"
55,"(2, -2, -2, -2, -2, 2, 2)","[3, -2, -2, -2, -2, 2, 2]",Veni speciosam,Bassus,8,1.0,9,4.0,56.0,70.0,"[2.0, 2.0, 3.0, 1.0, 2.0, 2.0, 2.0, 2.0]","8-9/5/@1.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/8-9/5/@1.0-end,@start-4.0"
56,"(-2, -2, -2, -2, 2, 2, -2)","[-2, -2, -2, -2, 2, 2, -2]",Veni speciosam,Superius,24,3.0,26,4.0,188.0,206.0,"[3.0, 1.0, 2.0, 4.0, 2.0, 2.0, 4.0, 1.0]","24-26/1/@3.0-end,@start-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/24-26/1/@3.0-end,@start-end,@start-4.0"
57,"(-2, -2, -2, -2, 2, 2, -2)","[-2, -2, -2, -2, 2, 2, -3]",Veni speciosam,PrimusTenor,84,1.0,85,2.5,672.0,683.0,"[4.0, 3.0, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]","84-85/3/@1.0-end,@start-2.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/84-85/3/@1.0-end,@start-2.5"
