Pattern_Generating_Match,Pattern_matched,Piece_Title,Part,First Note Measure Number,Last Note Measure Number,Note_Durations,EMA,EMA url
"[-2, 2, 2, 2]","[-2, 2, 2, 2]",Veni speciosam,Bassus,10,10,"[4.0, 1.0, 1.0, 1.0, 1.0]","10-10/5/@1.0-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/10-10/5/@1.0-end,@start-4.5"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Superius,38,39,"[1.0, 1.0, 1.0, 1.0, 3.0]","38-39/1/@4.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/38-39/1/@4.0-end,@start-2.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Superius,58,59,"[1.0, 1.0, 1.0, 1.0, 3.0]","58-59/1/@4.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/58-59/1/@4.0-end,@start-2.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Superius,64,64,"[1.0, 1.0, 1.0, 1.0, 4.0]","64-64/1/@2.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/64-64/1/@2.0-end,@start-4.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Superius,100,101,"[2.0, 3.0, 1.0, 1.0, 1.0]","100-101/1/@2.0-end,@start-1.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/100-101/1/@2.0-end,@start-1.5"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Superius,100,101,"[3.0, 1.0, 1.0, 1.0, 3.0]","100-101/1/@3.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/100-101/1/@3.0-end,@start-2.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Superius,102,103,"[1.0, 1.0, 1.0, 1.0, 2.0]","102-103/1/@3.0-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/102-103/1/@3.0-end,@start-1.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Contratenor,5,5,"[1.0, 1.0, 1.0, 1.0, 3.0]","5-5/2/@2.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/5-5/2/@2.0-end,@start-4.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Contratenor,15,16,"[1.0, 1.0, 1.0, 1.0, 3.0]","15-16/2/@3.0-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/15-16/2/@3.0-end,@start-1.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Contratenor,22,24,"[3.0, 1.0, 2.0, 4.0, 3.0]","22-24/2/@4.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/22-24/2/@4.0-end,@start-end,@start-1.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Contratenor,49,50,"[3.0, 1.0, 2.0, 2.0, 2.0]","49-50/2/@1.0-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/49-50/2/@1.0-end,@start-1.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Contratenor,49,50,"[1.0, 2.0, 2.0, 2.0, 3.0]","49-50/2/@2.5-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/49-50/2/@2.5-end,@start-2.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Contratenor,53,53,"[1.0, 1.0, 1.0, 1.0, 1.0]","53-53/2/@1.0-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/53-53/2/@1.0-end,@start-3.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Contratenor,53,53,"[1.0, 1.0, 1.0, 1.0, 1.0]","53-53/2/@1.5-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/53-53/2/@1.5-end,@start-3.5"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Contratenor,57,58,"[1.0, 1.0, 1.0, 1.0, 2.0]","57-58/2/@3.0-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/57-58/2/@3.0-end,@start-1.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Contratenor,77,77,"[0.5, 1.0, 1.0, 1.0, 1.0]","77-77/2/@1.75-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/77-77/2/@1.75-end,@start-3.5"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Contratenor,111,112,"[1.0, 1.0, 1.0, 1.0, 1.0]","111-112/2/@4.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/111-112/2/@4.0-end,@start-2.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Contratenor,119,119,"[1.0, 1.0, 1.0, 1.0, 1.0]","119-119/2/@1.5-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/119-119/2/@1.5-end,@start-3.5"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Contratenor,119,119,"[1.0, 1.0, 1.0, 1.0, 3.0]","119-119/2/@2.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/119-119/2/@2.0-end,@start-4.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Contratenor,120,120,"[1.0, 1.0, 1.0, 1.0, 3.0]","120-120/2/@2.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/120-120/2/@2.0-end,@start-4.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Contratenor,130,131,"[1.0, 1.0, 1.0, 1.0, 3.0]","130-131/2/@4.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/130-131/2/@4.0-end,@start-2.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,PrimusTenor,26,27,"[1.0, 1.0, 2.0, 2.0, 2.0]","26-27/3/@2.0-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/26-27/3/@2.0-end,@start-1.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,PrimusTenor,32,32,"[1.0, 1.0, 1.0, 1.0, 1.0]","32-32/3/@1.0-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/32-32/3/@1.0-end,@start-3.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,PrimusTenor,99,100,"[0.5, 0.5, 1.0, 1.0, 3.0]","99-100/3/@4.5-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/99-100/3/@4.5-end,@start-2.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,PrimusTenor,128,128,"[3.0, 1.0, 1.0, 1.0, 4.0]","128-128/3/@1.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/128-128/3/@1.0-end,@start-4.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,SecundusTenor,17,17,"[2.0, 2.0, 1.0, 1.0, 1.0]","17-17/4/@1.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/17-17/4/@1.0-end,@start-4.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,SecundusTenor,17,17,"[2.0, 1.0, 1.0, 1.0, 1.0]","17-17/4/@2.0-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/17-17/4/@2.0-end,@start-4.5"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,SecundusTenor,17,18,"[1.0, 1.0, 1.0, 1.0, 1.0]","17-18/4/@3.0-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/17-18/4/@3.0-end,@start-1.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,SecundusTenor,102,102,"[2.0, 1.0, 1.0, 1.0, 1.0]","102-102/4/@2.0-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/102-102/4/@2.0-end,@start-4.5"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,SecundusTenor,102,103,"[1.0, 1.0, 1.0, 1.0, 2.0]","102-103/4/@3.0-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/102-103/4/@3.0-end,@start-1.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,SecundusTenor,102,103,"[1.0, 1.0, 1.0, 2.0, 2.0]","102-103/4/@3.5-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/102-103/4/@3.5-end,@start-2.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,SecundusTenor,102,103,"[1.0, 1.0, 2.0, 2.0, 2.0]","102-103/4/@4.0-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/102-103/4/@4.0-end,@start-3.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,SecundusTenor,102,103,"[1.0, 2.0, 2.0, 2.0, 2.0]","102-103/4/@4.5-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/102-103/4/@4.5-end,@start-4.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,SecundusTenor,107,108,"[1.0, 1.0, 1.0, 1.0, 1.0]","107-108/4/@4.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/107-108/4/@4.0-end,@start-2.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,SecundusTenor,107,108,"[1.0, 1.0, 1.0, 1.0, 1.0]","107-108/4/@4.5-end,@start-2.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/107-108/4/@4.5-end,@start-2.5"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,SecundusTenor,108,108,"[1.0, 1.0, 1.0, 1.0, 2.0]","108-108/4/@1.0-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/108-108/4/@1.0-end,@start-3.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,SecundusTenor,108,108,"[1.0, 1.0, 1.0, 2.0, 4.0]","108-108/4/@1.5-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/108-108/4/@1.5-end,@start-4.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Bassus,10,11,"[1.0, 1.0, 1.0, 1.0, 1.0]","10-11/5/@3.0-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/10-11/5/@3.0-end,@start-1.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Bassus,10,11,"[1.0, 1.0, 1.0, 1.0, 1.0]","10-11/5/@3.5-end,@start-1.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/10-11/5/@3.5-end,@start-1.5"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Bassus,10,11,"[1.0, 1.0, 1.0, 1.0, 3.0]","10-11/5/@4.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/10-11/5/@4.0-end,@start-2.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Bassus,33,34,"[1.0, 1.0, 1.0, 1.0, 1.0]","33-34/5/@3.0-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/33-34/5/@3.0-end,@start-1.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Bassus,33,34,"[1.0, 1.0, 1.0, 1.0, 1.0]","33-34/5/@3.5-end,@start-1.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/33-34/5/@3.5-end,@start-1.5"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Bassus,33,34,"[1.0, 1.0, 1.0, 1.0, 4.0]","33-34/5/@4.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/33-34/5/@4.0-end,@start-2.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Bassus,69,70,"[1.0, 1.0, 1.0, 1.0, 2.0]","69-70/5/@4.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/69-70/5/@4.0-end,@start-2.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Bassus,83,83,"[1.0, 1.0, 1.0, 1.0, 2.0]","83-83/5/@1.0-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/83-83/5/@1.0-end,@start-3.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Bassus,84,85,"[3.0, 1.0, 1.0, 1.0, 2.0]","84-85/5/@3.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/84-85/5/@3.0-end,@start-2.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Bassus,110,110,"[1.0, 1.0, 1.0, 1.0, 3.0]","110-110/5/@1.0-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/110-110/5/@1.0-end,@start-3.0"
"[2, 2, 2, 2]","[2, 2, 2, 2]",Veni speciosam,Bassus,132,133,"[3.0, 1.0, 1.0, 1.0, 2.0]","132-133/5/@3.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/132-133/5/@3.0-end,@start-2.0"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Superius,38,39,"[1.0, 1.0, 1.0, 3.0, 1.0]","38-39/1/@4.5-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/38-39/1/@4.5-end,@start-3.5"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Superius,58,59,"[1.0, 1.0, 1.0, 3.0, 1.0]","58-59/1/@4.5-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/58-59/1/@4.5-end,@start-3.5"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Superius,64,65,"[1.0, 1.0, 1.0, 4.0, 2.0]","64-65/1/@2.5-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/64-65/1/@2.5-end,@start-2.0"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Superius,88,90,"[2.0, 2.0, 4.0, 6.0, 2.0]","88-90/1/@3.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/88-90/1/@3.0-end,@start-end,@start-2.0"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Superius,95,96,"[2.0, 2.0, 2.0, 3.0, 1.0]","95-96/1/@1.0-end,@start-1.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/95-96/1/@1.0-end,@start-1.5"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Superius,100,101,"[1.0, 1.0, 1.0, 3.0, 1.0]","100-101/1/@4.5-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/100-101/1/@4.5-end,@start-3.5"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Superius,102,103,"[1.0, 1.0, 1.0, 2.0, 4.0]","102-103/1/@3.5-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/102-103/1/@3.5-end,@start-2.0"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Contratenor,8,9,"[1.0, 2.0, 2.0, 2.0, 4.0]","8-9/2/@4.5-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/8-9/2/@4.5-end,@start-4.0"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Contratenor,15,16,"[1.0, 1.0, 1.0, 3.0, 1.0]","15-16/2/@3.5-end,@start-2.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/15-16/2/@3.5-end,@start-2.5"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Contratenor,23,24,"[1.0, 2.0, 4.0, 3.0, 1.0]","23-24/2/@1.5-end,@start-2.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/23-24/2/@1.5-end,@start-2.5"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Contratenor,49,50,"[2.0, 2.0, 2.0, 3.0, 1.0]","49-50/2/@3.0-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/49-50/2/@3.0-end,@start-3.5"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Contratenor,53,53,"[1.0, 1.0, 1.0, 1.0, 3.0]","53-53/2/@2.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/53-53/2/@2.0-end,@start-4.0"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Contratenor,57,58,"[1.0, 1.0, 1.0, 2.0, 4.0]","57-58/2/@3.5-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/57-58/2/@3.5-end,@start-2.0"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Contratenor,77,77,"[1.0, 1.0, 1.0, 1.0, 3.0]","77-77/2/@2.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/77-77/2/@2.0-end,@start-4.0"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Contratenor,85,87,"[2.0, 2.0, 6.0, 4.0, 2.0]","85-87/2/@3.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/85-87/2/@3.0-end,@start-end,@start-2.0"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Contratenor,92,93,"[2.0, 2.0, 2.0, 4.0, 2.0]","92-93/2/@2.0-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/92-93/2/@2.0-end,@start-3.0"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Contratenor,102,104,"[3.0, 1.0, 2.0, 4.0, 12.0]","102-104/2/@4.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/102-104/2/@4.0-end,@start-end,@start-1.0"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Contratenor,119,120,"[1.0, 1.0, 1.0, 3.0, 1.0]","119-120/2/@2.5-end,@start-1.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/119-120/2/@2.5-end,@start-1.5"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Contratenor,120,121,"[1.0, 1.0, 1.0, 3.0, 1.0]","120-121/2/@2.5-end,@start-1.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/120-121/2/@2.5-end,@start-1.5"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,PrimusTenor,12,12,"[1.0, 1.0, 1.0, 1.0, 1.0]","12-12/3/@1.5-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/12-12/3/@1.5-end,@start-3.5"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,PrimusTenor,92,93,"[2.0, 2.0, 2.0, 4.0, 2.0]","92-93/3/@3.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/92-93/3/@3.0-end,@start-4.0"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,PrimusTenor,94,94,"[1.0, 1.0, 1.0, 1.0, 4.0]","94-94/3/@2.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/94-94/3/@2.0-end,@start-4.0"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,PrimusTenor,99,100,"[0.5, 1.0, 1.0, 3.0, 1.0]","99-100/3/@4.75-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/99-100/3/@4.75-end,@start-3.5"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,PrimusTenor,128,129,"[1.0, 1.0, 1.0, 4.0, 1.0]","128-129/3/@2.5-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/128-129/3/@2.5-end,@start-2.0"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,SecundusTenor,87,89,"[2.0, 2.0, 4.0, 6.0, 2.0]","87-89/4/@3.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/87-89/4/@3.0-end,@start-end,@start-2.0"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,SecundusTenor,93,94,"[4.0, 2.0, 2.0, 2.0, 4.0]","93-94/4/@1.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/93-94/4/@1.0-end,@start-2.0"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,SecundusTenor,108,109,"[1.0, 1.0, 2.0, 4.0, 2.0]","108-109/4/@2.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/108-109/4/@2.0-end,@start-2.0"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Bassus,10,11,"[1.0, 1.0, 1.0, 3.0, 0.5]","10-11/5/@4.5-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/10-11/5/@4.5-end,@start-3.5"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Bassus,33,34,"[1.0, 1.0, 1.0, 4.0, 2.0]","33-34/5/@4.5-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/33-34/5/@4.5-end,@start-4.0"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Bassus,91,92,"[2.0, 2.0, 4.0, 6.0, 2.0]","91-92/5/@1.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/91-92/5/@1.0-end,@start-4.0"
"[2, 2, 2, -2]","[2, 2, 2, -2]",Veni speciosam,Bassus,110,110,"[1.0, 1.0, 1.0, 3.0, 1.0]","110-110/5/@1.5-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/110-110/5/@1.5-end,@start-4.5"
